1403636585.313555 0.013874 -0.013494 0.112051 0.797565 0.051403 0.598439 -0.055855 
1403636585.413555 0.015673 -0.015592 0.058420 0.801028 0.054544 0.594296 -0.046806 
1403636585.513556 0.015295 -0.016538 0.005571 0.807014 0.064127 0.584623 -0.053216 
1403636585.613555 0.007243 -0.018111 -0.040236 0.812873 0.073582 0.574322 -0.063063 
1403636585.713556 -0.004217 -0.019827 -0.071576 0.819951 0.077981 0.562202 -0.074348 
1403636585.813555 -0.015153 -0.021864 -0.087568 0.828517 0.077761 0.548277 -0.083098 
1403636585.913555 -0.025491 -0.023348 -0.091852 0.838426 0.077935 0.531728 -0.090743 
1403636586.013556 -0.032678 -0.024802 -0.090505 0.850747 0.074225 0.512648 -0.088947 
1403636586.113555 -0.038392 -0.025217 -0.087089 0.863978 0.065649 0.493265 -0.076959 
1403636586.213556 -0.045547 -0.022460 -0.081854 0.874065 0.057861 0.477091 -0.071034 
1403636586.313555 -0.055092 -0.020869 -0.077789 0.884862 0.053264 0.457623 -0.069017 
1403636586.413555 -0.065986 -0.021901 -0.075356 0.895482 0.047538 0.437446 -0.067023 
1403636586.513556 -0.076422 -0.026638 -0.073409 0.903579 0.052222 0.419721 -0.068207 
1403636586.613555 -0.081719 -0.034442 -0.069834 0.907838 0.059166 0.408631 -0.073145 
1403636586.813555 -0.075774 -0.052401 -0.063686 0.903873 0.062175 0.415119 -0.082604 
1403636587.013556 -0.064705 -0.057642 -0.064691 0.899044 0.072615 0.422866 -0.087359 
1403636587.313555 -0.042563 -0.074697 -0.066506 0.902893 0.076192 0.414464 -0.084844 
1403636587.413555 -0.031119 -0.092959 -0.068125 0.904080 0.072639 0.412798 -0.083433 
1403636587.513556 -0.019425 -0.117848 -0.069858 0.905450 0.067971 0.410544 -0.083630 
1403636587.613555 -0.007470 -0.149239 -0.070840 0.905967 0.063222 0.410242 -0.083230 
1403636587.713556 0.006157 -0.184188 -0.070527 0.904182 0.056776 0.415222 -0.082599 
1403636587.813555 0.019959 -0.220019 -0.070282 0.902095 0.048811 0.421031 -0.081080 
1403636587.913555 0.031972 -0.254674 -0.073401 0.902735 0.042616 0.420822 -0.078507 
1403636588.013556 0.041783 -0.286687 -0.079265 0.907198 0.037164 0.412990 -0.071057 
1403636588.113555 0.049866 -0.312457 -0.086157 0.910957 0.032394 0.405451 -0.068692 
1403636588.213556 0.055848 -0.331844 -0.092125 0.911842 0.032914 0.403504 -0.068163 
1403636588.713556 0.042194 -0.308677 -0.090414 0.908963 0.033997 0.408602 -0.075334 
1403636588.813555 0.030685 -0.283072 -0.088330 0.909832 0.038631 0.405738 -0.078039 
1403636588.913555 0.018097 -0.250801 -0.085940 0.909717 0.042103 0.404769 -0.082487 
1403636589.013556 0.003353 -0.213767 -0.080847 0.908118 0.046988 0.407024 -0.086281 
1403636589.113555 -0.012768 -0.173651 -0.073515 0.905252 0.053036 0.411810 -0.090102 
1403636589.213556 -0.028760 -0.130927 -0.064998 0.903121 0.057325 0.415113 -0.093638 
1403636589.313555 -0.045352 -0.085853 -0.058216 0.903179 0.062854 0.413651 -0.095966 
1403636589.413555 -0.061730 -0.039953 -0.054599 0.904241 0.068944 0.409969 -0.097577 
1403636589.513556 -0.077372 0.005948 -0.052306 0.903709 0.072254 0.410550 -0.097659 
1403636589.613555 -0.093680 0.051223 -0.050375 0.902142 0.075142 0.412983 -0.099693 
1403636589.713556 -0.109103 0.095742 -0.049398 0.901036 0.077897 0.414728 -0.100339 
1403636589.813555 -0.122864 0.138506 -0.051534 0.901370 0.082533 0.412253 -0.103771 
1403636589.913555 -0.134381 0.175176 -0.055627 0.903276 0.088514 0.406005 -0.106857 
1403636590.013556 -0.143331 0.206007 -0.059811 0.903138 0.092365 0.404053 -0.112035 
1403636590.113555 -0.149293 0.227847 -0.060245 0.900116 0.094931 0.409424 -0.114680 
1403636590.213556 -0.151380 0.238749 -0.060013 0.897752 0.095281 0.414545 -0.114526 
1403636590.413555 -0.143275 0.278727 -0.095915 0.899866 0.091970 0.414156 -0.101283 
1403636590.513556 -0.139497 0.252852 -0.093810 0.900201 0.087712 0.416364 -0.092664 
1403636590.613555 -0.133641 0.219077 -0.091038 0.899678 0.083511 0.420067 -0.084550 
1403636590.713556 -0.125656 0.180166 -0.089517 0.900204 0.078501 0.421229 -0.077688 
1403636590.813555 -0.115589 0.138350 -0.090635 0.902657 0.072965 0.417533 -0.074514 
1403636590.913555 -0.103679 0.093726 -0.093567 0.905500 0.068531 0.412382 -0.072900 
1403636591.013556 -0.090425 0.048161 -0.096762 0.906227 0.066683 0.411381 -0.071218 
1403636591.113555 -0.076543 0.004903 -0.099347 0.905570 0.066081 0.412517 -0.073529 
1403636591.213556 -0.062882 -0.035288 -0.101846 0.906043 0.063323 0.411756 -0.074387 
1403636591.313555 -0.050806 -0.070560 -0.106142 0.907494 0.060408 0.409330 -0.072483 
1403636591.413555 -0.040946 -0.097621 -0.112754 0.908670 0.056179 0.407758 -0.069972 
1403636591.513556 -0.031488 -0.117022 -0.121113 0.908532 0.052783 0.408851 -0.068002 
1403636591.613555 -0.021100 -0.132157 -0.129181 0.905139 0.043142 0.418792 -0.058946 
1403636591.713556 -0.011440 -0.140580 -0.135193 0.897038 0.035694 0.437496 -0.051436 
1403636591.813555 -0.003064 -0.145787 -0.136688 0.887785 0.029788 0.457136 -0.044459 
1403636591.913555 0.005131 -0.149930 -0.136375 0.881421 0.022882 0.469984 -0.041097 
1403636592.013556 0.015462 -0.155579 -0.137099 0.883263 0.013633 0.466972 -0.039974 
1403636592.113555 0.033086 -0.164399 -0.138994 0.887002 0.002068 0.460256 -0.037264 
1403636592.213556 0.055526 -0.173820 -0.141448 0.891341 -0.006900 0.451962 -0.034544 
1403636592.313555 0.081270 -0.179682 -0.143046 0.895325 -0.008882 0.443990 -0.034465 
1403636592.413555 0.084288 -0.219397 -0.099902 0.897995 -0.007534 0.437977 -0.041530 
1403636592.513556 0.115234 -0.207156 -0.098393 0.896706 0.002108 0.439662 -0.051093 
1403636592.613555 0.144921 -0.185333 -0.096534 0.891695 0.017841 0.448117 -0.061253 
1403636592.713556 0.170565 -0.154728 -0.095984 0.887610 0.036592 0.453585 -0.071200 
1403636592.813555 0.188139 -0.114395 -0.095628 0.885366 0.058132 0.452855 -0.087585 
1403636592.913555 0.192088 -0.065321 -0.096584 0.884469 0.080620 0.446933 -0.107078 
1403636593.013556 0.180213 -0.011125 -0.097018 0.883676 0.102691 0.439490 -0.124177 
1403636593.113555 0.153247 0.044833 -0.096095 0.881874 0.124665 0.433493 -0.137259 
1403636593.213556 0.114009 0.097959 -0.094776 0.879507 0.138784 0.429254 -0.151482 
1403636593.313555 0.066518 0.142790 -0.093404 0.878377 0.147064 0.424261 -0.163797 
1403636593.413555 0.016365 0.171663 -0.094589 0.879718 0.151355 0.419576 -0.164757 
1403636593.513556 -0.033425 0.181153 -0.098850 0.882404 0.148812 0.417372 -0.158177 
1403636593.613555 -0.078840 0.173897 -0.105696 0.887610 0.137018 0.412986 -0.151052 
1403636593.713556 -0.119858 0.151254 -0.113314 0.894918 0.118014 0.406325 -0.141755 
1403636593.813555 -0.153517 0.114315 -0.119937 0.901441 0.089476 0.404911 -0.124280 
1403636593.913555 -0.179320 0.066341 -0.122717 0.903025 0.054381 0.413421 -0.103303 
1403636594.013556 -0.195487 0.011812 -0.122008 0.901145 0.019808 0.425820 -0.078887 
1403636594.113555 -0.199304 -0.044896 -0.119962 0.899570 -0.012405 0.433060 -0.055484 
1403636594.213556 -0.187332 -0.100440 -0.119834 0.899800 -0.038256 0.433101 -0.036329 
1403636594.313555 -0.157970 -0.152611 -0.121490 0.900014 -0.053030 0.432151 -0.020177 
1403636594.413555 -0.112754 -0.199792 -0.123627 0.898470 -0.058749 0.435020 -0.007632 
1403636594.513556 -0.037562 -0.244808 -0.130381 0.894026 -0.056735 0.444408 -0.000257 
1403636594.613555 0.018841 -0.268425 -0.132164 0.889229 -0.056165 0.453989 -0.003292 
1403636594.713556 0.068306 -0.268985 -0.133498 0.886486 -0.053128 0.459599 -0.009369 
1403636594.813555 0.108122 -0.244619 -0.136163 0.885023 -0.038462 0.463481 -0.020980 
1403636594.913555 0.136015 -0.195196 -0.138864 0.883026 -0.013686 0.467770 -0.035612 
1403636595.013556 0.146452 -0.126120 -0.140405 0.880463 0.020034 0.470268 -0.056851 
1403636595.113555 0.139525 -0.047763 -0.141793 0.879078 0.055857 0.466425 -0.080926 
1403636595.213556 0.121535 0.026345 -0.143146 0.878052 0.086325 0.458710 -0.105630 
1403636595.313555 0.093572 0.086349 -0.145181 0.876488 0.111520 0.450938 -0.126437 
1403636595.413555 0.061237 0.123136 -0.147202 0.875251 0.127094 0.445923 -0.137607 
1403636595.513556 0.029669 0.132414 -0.149241 0.875857 0.132661 0.441838 -0.141616 
1403636595.613555 0.001290 0.114323 -0.152382 0.878069 0.134492 0.437421 -0.139891 
1403636595.713556 -0.023363 0.074232 -0.156685 0.881462 0.127625 0.435580 -0.130411 
1403636595.813555 -0.043572 0.018440 -0.162336 0.885009 0.112429 0.438054 -0.110579 
1403636595.913555 -0.061718 -0.042975 -0.168990 0.888697 0.089304 0.440957 -0.088315 
1403636596.013556 -0.083489 -0.099725 -0.173376 0.893280 0.064727 0.439718 -0.067156 
1403636596.113555 -0.111980 -0.140490 -0.175498 0.897371 0.040471 0.436570 -0.049933 
1403636596.213556 -0.144591 -0.155109 -0.174254 0.898727 0.024877 0.435726 -0.042580 
1403636596.313555 -0.181081 -0.142945 -0.167476 0.897668 0.016673 0.438189 -0.043652 
1403636596.413555 -0.474679 -0.087384 -0.063245 0.895496 0.015058 0.442756 -0.042747 
1403636596.513556 -0.518395 -0.056845 -0.051438 0.892641 0.020295 0.448310 -0.042414 
1403636596.613555 -0.553587 -0.028795 -0.042383 0.891430 0.025411 0.450554 -0.041331 
1403636596.713556 -0.574673 -0.007613 -0.038183 0.892508 0.027495 0.448276 -0.041496 
1403636596.913555 -0.552220 0.004576 -0.040345 0.888242 0.035700 0.456495 -0.036931 
1403636597.013556 -0.507848 0.000600 -0.043521 0.889241 0.037638 0.454709 -0.032760 
1403636597.113555 -0.449296 -0.004946 -0.047984 0.894235 0.040345 0.444520 -0.033438 
1403636597.213556 -0.382343 -0.010072 -0.048868 0.897255 0.050469 0.436815 -0.039733 
1403636597.313555 -0.312467 -0.012379 -0.044548 0.895910 0.064346 0.437021 -0.047088 
1403636597.413555 -0.243304 -0.008468 -0.039748 0.892519 0.079575 0.440458 -0.055445 
1403636597.513556 -0.184057 0.001065 -0.036980 0.888667 0.097750 0.443308 -0.064770 
1403636597.613555 -0.144355 0.017869 -0.037081 0.883081 0.114016 0.447786 -0.081584 
1403636597.713556 -0.130388 0.039992 -0.039019 0.876248 0.128493 0.453579 -0.099722 
1403636597.813555 -0.140526 0.062033 -0.040587 0.870021 0.140203 0.459465 -0.110902 
1403636597.913555 -0.168980 0.077202 -0.042377 0.865948 0.151260 0.462928 -0.113806 
1403636598.013556 -0.208702 0.083722 -0.045323 0.865968 0.159481 0.460478 -0.112365 
1403636598.113555 -0.253518 0.082959 -0.050936 0.870512 0.160850 0.451631 -0.111198 
1403636598.213556 -0.295146 0.075213 -0.060091 0.879109 0.159792 0.436582 -0.105023 
1403636598.313555 -0.324700 0.063951 -0.073266 0.887191 0.159338 0.422128 -0.096499 
1403636598.413555 -0.136706 0.025143 -0.157534 0.891176 0.156150 0.417138 -0.086125 
1403636598.513556 -0.126939 0.015141 -0.172209 0.890156 0.155805 0.420137 -0.082659 
1403636598.613555 -0.100071 0.009184 -0.184929 0.883993 0.158503 0.430806 -0.088542 
1403636598.713556 -0.064749 0.006354 -0.198617 0.874796 0.163155 0.445347 -0.098892 
1403636598.813555 -0.029306 0.005216 -0.216819 0.862814 0.167429 0.463614 -0.112169 
1403636598.913555 0.002600 0.003806 -0.238571 0.851657 0.166060 0.482373 -0.120087 
1403636599.013556 0.028903 0.002078 -0.262248 0.842820 0.166184 0.497232 -0.121645 
1403636599.113555 0.048256 0.001709 -0.280569 0.832831 0.165192 0.511923 -0.130531 
1403636599.213556 0.063302 0.001758 -0.291949 0.816993 0.163417 0.535188 -0.139254 
1403636599.313555 0.076409 0.002841 -0.300468 0.801134 0.157199 0.559002 -0.144874 
1403636599.413555 0.087184 0.003326 -0.309688 0.792965 0.153249 0.572194 -0.142533 
1403636599.513556 0.095336 0.003724 -0.319377 0.793719 0.148679 0.574119 -0.135250 
1403636599.613555 0.100180 0.003574 -0.328406 0.798621 0.143221 0.569747 -0.130693 
1403636599.713556 0.102223 0.002347 -0.336205 0.799713 0.141364 0.569133 -0.128697 
1403636599.813555 0.102256 -0.000061 -0.336183 0.789467 0.140585 0.582928 -0.131042 
1403636600.113555 0.101529 -0.004743 -0.339432 0.784383 0.132113 0.590082 -0.138177 
1403636624.413555 0.097570 -0.000360 -0.359530 0.792248 0.126919 0.582318 -0.130922 
1403636624.513556 0.108355 -0.013748 -0.362929 0.798256 0.125182 0.575160 -0.127704 
1403636624.613555 0.104498 -0.022527 -0.362341 0.800852 0.125197 0.572377 -0.123885 
1403636624.713556 0.100513 -0.034455 -0.363053 0.799240 0.128514 0.575119 -0.118057 
1403636624.813555 0.093867 -0.050325 -0.363071 0.799057 0.134850 0.575561 -0.109788 
1403636624.913555 0.084935 -0.068430 -0.357663 0.803960 0.145205 0.568515 -0.096715 
1403636625.013556 0.074026 -0.085466 -0.343719 0.809953 0.154139 0.559418 -0.085263 
1403636625.113555 0.063571 -0.097605 -0.322165 0.816059 0.157637 0.550091 -0.081232 
1403636625.213556 0.055753 -0.104097 -0.294653 0.817440 0.152936 0.548222 -0.088628 
1403636625.313555 0.052101 -0.106931 -0.268464 0.813599 0.149291 0.553792 -0.095312 
1403636625.713556 0.066457 -0.098921 -0.264604 0.813134 0.152859 0.552822 -0.099175 
1403636625.813555 0.077908 -0.090103 -0.238377 0.807163 0.152675 0.561122 -0.101587 
1403636625.913555 0.091093 -0.079412 -0.196996 0.801833 0.150768 0.568519 -0.105445 
1403636626.013556 0.103598 -0.068716 -0.148800 0.798880 0.149794 0.572417 -0.108128 
1403636626.113555 0.114326 -0.058911 -0.102265 0.798494 0.144559 0.572646 -0.116561 
1403636626.213556 0.124799 -0.050377 -0.060664 0.798438 0.139161 0.572264 -0.125077 
1403636626.313555 0.134884 -0.045765 -0.030415 0.798386 0.137278 0.571985 -0.128715 
1403636626.513556 0.167360 -0.063715 -0.007714 0.794976 0.140463 0.577481 -0.121649 
1403636626.613555 0.175036 -0.069440 -0.004886 0.790032 0.145202 0.584002 -0.117081 
1403636626.913555 0.175010 -0.099362 -0.022344 0.795212 0.153500 0.575386 -0.114048 
1403636627.013556 0.169724 -0.111103 -0.034723 0.800264 0.155528 0.568190 -0.112025 
1403636627.113555 0.164265 -0.122589 -0.045368 0.805210 0.156863 0.561097 -0.110463 
1403636627.313555 0.155983 -0.142848 -0.031666 0.798674 0.156207 0.569963 -0.113407 
1403636627.513556 0.147119 -0.162933 0.015469 0.798468 0.151451 0.570970 -0.116207 
1403636627.613555 0.142346 -0.175485 0.030666 0.801092 0.144551 0.569900 -0.112117 
1403636627.713556 0.136311 -0.189354 0.028483 0.806679 0.138509 0.564722 -0.105702 
1403636627.813555 0.132091 -0.204031 0.017042 0.814646 0.130579 0.556829 -0.096132 
1403636627.913555 0.131226 -0.218582 0.005269 0.821787 0.122337 0.549788 -0.086211 
1403636628.013556 0.135209 -0.230914 0.000716 0.824616 0.116442 0.547977 -0.078560 
1403636628.113555 0.146545 -0.240313 0.008943 0.820449 0.110642 0.555766 -0.075809 
1403636628.213556 0.161153 -0.247847 0.026723 0.811141 0.104174 0.570136 -0.078376 
1403636628.313555 0.175866 -0.255223 0.049275 0.805812 0.097031 0.577959 -0.084947 
1403636628.513556 0.227456 -0.273939 0.088696 0.805619 0.088495 0.579029 -0.088724 
1403636628.813555 0.262275 -0.331159 0.108236 0.810129 0.089442 0.573762 -0.080555 
1403636628.913555 0.275213 -0.356465 0.105735 0.815513 0.086944 0.567686 -0.071491 
1403636629.013556 0.287373 -0.381333 0.111243 0.819555 0.084389 0.562856 -0.066342 
1403636629.113555 0.298308 -0.407617 0.126793 0.821077 0.081425 0.561510 -0.062516 
1403636629.213556 0.314057 -0.434791 0.141377 0.821388 0.073986 0.562570 -0.057997 
1403636629.313555 0.335088 -0.460853 0.150984 0.819828 0.065227 0.566216 -0.055015 
1403636629.413555 0.360058 -0.485702 0.155002 0.817400 0.056001 0.570554 -0.056465 
1403636629.513556 0.386530 -0.512166 0.152232 0.815000 0.042588 0.575084 -0.056914 
1403636629.613555 0.413671 -0.541637 0.140428 0.817738 0.029219 0.572726 -0.049346 
1403636629.713556 0.440546 -0.574573 0.121592 0.824006 0.015684 0.565243 -0.035614 
1403636629.813555 0.470575 -0.608556 0.097294 0.828560 -0.000230 0.559541 -0.020041 
1403636629.913555 0.504777 -0.643719 0.071554 0.830766 -0.017426 0.556309 -0.006633 
1403636630.013556 0.540965 -0.677620 0.051703 0.830765 -0.030056 0.555802 0.003239 
1403636630.113555 0.579075 -0.712289 0.042086 0.826842 -0.038443 0.561039 0.009476 
1403636630.213556 0.622520 -0.746387 0.041551 0.818680 -0.043873 0.572413 0.013501 
1403636630.313555 0.669813 -0.779913 0.048208 0.813080 -0.046319 0.580115 0.014888 
1403636630.513556 0.725183 -0.886564 0.056385 0.816704 -0.047284 0.574785 0.019536 
1403636630.813555 0.859409 -0.985237 0.103415 0.820130 -0.036822 0.570651 0.019676 
1403636631.113555 1.000354 -1.071688 0.103320 0.818260 -0.037192 0.573529 0.011432 
1403636631.413555 1.139361 -1.155542 0.079373 0.815267 -0.035348 0.577904 0.010811 
1403636631.713556 1.274215 -1.232395 0.031830 0.816211 -0.029111 0.576850 0.014017 
1403636632.113555 1.443829 -1.318978 0.026134 0.815413 -0.025752 0.577989 0.019167 
1403636632.413555 1.567254 -1.358758 0.020313 0.814429 -0.028066 0.579133 0.022858 
1403636632.613555 1.661250 -1.359946 -0.022153 0.824350 -0.032797 0.565117 0.003810 
1403636632.713556 1.701772 -1.364691 -0.041772 0.827938 -0.025430 0.560159 -0.009673 
1403636632.813555 1.745211 -1.370990 -0.055873 0.828141 -0.008314 0.560032 -0.021847 
1403636632.913555 1.794662 -1.378428 -0.060246 0.823364 0.017241 0.566526 -0.028687 
1403636633.013556 1.845328 -1.387786 -0.059680 0.819375 0.039211 0.570934 -0.033495 
1403636633.113555 1.896217 -1.397051 -0.057553 0.817416 0.054534 0.572129 -0.039052 
1403636633.313555 1.998621 -1.412438 -0.068612 0.817622 0.067903 0.569568 -0.049761 
1403636633.513556 2.104380 -1.424993 -0.096933 0.821841 0.065699 0.562873 -0.058613 
1403636633.713556 2.221527 -1.437443 -0.126591 0.825133 0.060820 0.558785 -0.056707 
1403636633.913555 2.351016 -1.452361 -0.131263 0.824065 0.051677 0.561068 -0.058729 
1403636634.113555 2.488461 -1.472867 -0.131921 0.822531 0.041868 0.563492 -0.064549 
1403636634.313555 2.634678 -1.505479 -0.116909 0.821691 0.050859 0.564888 -0.056026 
1403636634.413555 2.712445 -1.523427 -0.105039 0.816218 0.055264 0.572681 -0.052641 
1403636634.513556 2.790039 -1.540877 -0.099238 0.812337 0.058703 0.577973 -0.051080 
1403636634.713556 2.940025 -1.571819 -0.106596 0.808748 0.070580 0.581498 -0.052973 
1403636634.913555 3.078578 -1.598317 -0.109742 0.811994 0.082934 0.574534 -0.060811 
1403636635.113555 3.214076 -1.617588 -0.094868 0.814258 0.093834 0.569290 -0.063945 
1403636635.313555 3.346636 -1.632060 -0.098216 0.816756 0.095622 0.564580 -0.070813 
1403636635.513556 3.485767 -1.644364 -0.103353 0.818890 0.090617 0.561102 -0.079829 
1403636635.713556 3.628345 -1.661276 -0.082948 0.817484 0.087061 0.563464 -0.081537 
1403636635.813555 3.706155 -1.671820 -0.061769 0.813581 0.081861 0.569105 -0.086629 
1403636635.913555 3.784951 -1.684259 -0.033869 0.813298 0.076204 0.569481 -0.091820 
1403636636.113555 3.944266 -1.721452 0.020835 0.821935 0.082128 0.557904 -0.080132 
1403636636.213556 4.027512 -1.742100 0.049034 0.817844 0.086834 0.564129 -0.073140 
1403636636.313555 4.111073 -1.763021 0.083574 0.810874 0.089252 0.574216 -0.069239 
1403636636.413555 4.192555 -1.782269 0.120960 0.801736 0.089924 0.586933 -0.068135 
1403636636.513556 4.270288 -1.801404 0.151054 0.795696 0.091576 0.595126 -0.065624 
1403636636.613555 4.341562 -1.820064 0.172986 0.794178 0.096194 0.597125 -0.058905 
1403636636.813555 4.466553 -1.851152 0.193742 0.793958 0.106894 0.596933 -0.043297 
1403636637.013556 4.570634 -1.862789 0.184561 0.800065 0.102364 0.588692 -0.053470 
1403636637.213556 4.660734 -1.861655 0.157443 0.808029 0.095422 0.577533 -0.066624 
1403636637.413555 4.744816 -1.855525 0.137970 0.812640 0.097150 0.570502 -0.068590 
1403636637.713556 4.875974 -1.837347 0.169238 0.814856 0.099003 0.566559 -0.072243 
1403636637.913555 4.969106 -1.821621 0.220723 0.810446 0.100709 0.572369 -0.073675 
1403636638.113555 5.061842 -1.804455 0.249948 0.805480 0.101038 0.578994 -0.075898 
1403636638.413555 5.188747 -1.782089 0.217406 0.814880 0.096197 0.565184 -0.085341 
1403636638.513556 5.231390 -1.777018 0.196052 0.825775 0.092232 0.548854 -0.091374 
1403636638.713556 5.329886 -1.774359 0.175415 0.826654 0.098551 0.547806 -0.082702 
1403636638.813555 5.390630 -1.774822 0.180186 0.820863 0.100931 0.556429 -0.079896 
1403636638.913555 5.454540 -1.775019 0.190885 0.816560 0.099263 0.562684 -0.082242 
1403636639.013556 5.519446 -1.775925 0.205513 0.815188 0.094619 0.564432 -0.089062 
1403636639.113555 5.587378 -1.777345 0.217657 0.814925 0.088201 0.564310 -0.098344 
1403636639.313555 5.729736 -1.793769 0.203093 0.816193 0.085756 0.562300 -0.101458 
1403636639.413555 5.805452 -1.809386 0.183339 0.816095 0.093323 0.563065 -0.090758 
1403636639.513556 5.881747 -1.826998 0.158500 0.814659 0.101214 0.565433 -0.079827 
1403636639.613555 5.958452 -1.844649 0.130532 0.811580 0.109145 0.569754 -0.069323 
1403636639.713556 6.034282 -1.859959 0.104980 0.807105 0.109471 0.575958 -0.069776 
1403636639.913555 6.174688 -1.887776 0.073747 0.802998 0.103507 0.581499 -0.079621 
1403636640.113555 6.305698 -1.914445 0.070445 0.801003 0.110890 0.582593 -0.081742 
1403636640.213556 6.369961 -1.927837 0.080599 0.799645 0.118732 0.582186 -0.086779 
1403636640.413555 6.484461 -1.954386 0.101975 0.799135 0.130647 0.579407 -0.092749 
1403636640.713556 6.638689 -1.991103 0.088998 0.798813 0.138073 0.577460 -0.096816 
1403636641.113555 6.815383 -2.026397 0.075047 0.800423 0.139512 0.575050 -0.095796 
1403636641.513556 6.967611 -2.052438 0.024033 0.801035 0.129279 0.575250 -0.103527 
1403636641.813555 7.061578 -2.082003 0.006498 0.800425 0.132454 0.576846 -0.094996 
1403636642.013556 7.119616 -2.099059 0.028824 0.799926 0.124845 0.579959 -0.090441 
1403636642.113555 7.146144 -2.110420 0.043906 0.800011 0.117059 0.582313 -0.084800 
1403636642.213556 7.169221 -2.121308 0.055468 0.799891 0.111125 0.584256 -0.080444 
1403636642.413555 7.207132 -2.142906 0.061354 0.800470 0.095756 0.587221 -0.072457 
1403636642.513556 7.223032 -2.154765 0.056244 0.802018 0.089571 0.586553 -0.068551 
1403636642.613555 7.235428 -2.166315 0.045076 0.806810 0.085626 0.580932 -0.065141 
1403636642.713556 7.247542 -2.177452 0.029762 0.812057 0.082868 0.574242 -0.062790 
1403636642.913555 7.275391 -2.196690 0.009627 0.818172 0.080436 0.565908 -0.062224 
1403636643.113555 7.307636 -2.218154 0.017348 0.813570 0.079234 0.572408 -0.064619 
1403636643.613555 7.412735 -2.278195 0.021511 0.820530 0.081935 0.561736 -0.066863 
1403636643.913555 7.509932 -2.316798 0.072106 0.828586 0.087671 0.549216 -0.064197 
1403636644.213556 7.651903 -2.347162 0.087741 0.827340 0.087402 0.551059 -0.064834 
1403636644.313555 7.710030 -2.353883 0.084430 0.819147 0.078970 0.562991 -0.076176 
1403636644.413555 7.770297 -2.362032 0.075163 0.811731 0.072012 0.573303 -0.085031 
1403636644.513556 7.830065 -2.375105 0.058173 0.806106 0.066513 0.580725 -0.092341 
1403636644.713556 7.945781 -2.419514 0.003093 0.802312 0.069770 0.586349 -0.087303 
1403636644.813555 8.000935 -2.449386 -0.032794 0.801908 0.079972 0.587723 -0.071621 
1403636644.913555 8.053451 -2.480461 -0.072076 0.804421 0.084050 0.584688 -0.063109 
1403636645.013556 8.101751 -2.510392 -0.107281 0.810629 0.084055 0.576257 -0.061188 
1403636645.113555 8.149925 -2.539342 -0.135945 0.824072 0.082274 0.557066 -0.061753 
